Number_of_Active_Listing,Rent,ContactInfo,Number_of_Bedrooms,Address
1,1200,CITY LAMB LLC  (267) 591-8037,6,"2126 W Tioga St, Philadelphia, PA, 19140"
1,625,(267) 415-6767,1,"3008 N 15th St, Philadelphia, PA, 19132"
1,450,RE/MAX EASTERN INC  (215) 442-9388,1,"2329 N Park Ave, Philadelphia, PA, 19132"
1,620,(215) 416-2757,1,"2827 N 22nd St # C, Philadelphia, PA, 19132"
1,1200,Go Section8  (215) 939-3152,3,"4620 N 12th St, Philadelphia, PA, 19140"
1,1200,Go Section8  (484) 614-6043,3,"1702 Saint Pauls St, PHILADELPHIA, PA, 19140"
1,1200,Go Section8  (267) 255-3137,3,"3939 N 7th St, Philadelphia, PA, 19140"
1,1200,Go Section8  (215) 399-7291,4,"521 W Westmoreland St, Philadelphia, PA, 19140"
1,1200,(215) 515-6847,2,"3326 N 17th St # 1F, Philadelphia, PA, 19140"
1,1200,(610) 486-7840,3,"3523 N 7th St, Philadelphia, PA, 19140"
1,1200,Ads properties   (215) 240-0220,2,"3517 N 15th St, Philadelphia, PA, 19140"
1,1200,(267) 227-4947,3,"1607 W Tioga St, Philadelphia, PA, 19140"
1,1200,(215) 240-0220,2,"3517 N 15th St # 2, Philadelphia, PA, 19140"
1,1200,BMG Philadelphia  (267) 244-7215,3,"4431 N Gratz St, Philadelphia, PA, 19140"
1,1100,"The McDonald Group at Weichert, Realtors  (215) 669-0469",3,"3410 N Sydenham St, Philadelphia, PA, 19140"
1,1100,TCS MGT LLC  (215) 383-1439,2,"4521 N 7th St # 2, Philadelphia, PA, 19140"
1,1200,KS investments  (267) 403-4175,3,"1711 W Tioga St APT 1, Philadelphia, PA, 19140"
1,1095,(215) 576-0724,3,"1614 W Wingohocking St, Philadelphia, PA, 19140"
1,715,Keller Williams Realty Empire  (718) 954-8400,1,"1302 W Wishart St # 2, Philadelphia, PA, 19132"
1,1075,Go Section8  (215) 399-7291,3,"641 W Schiller St, Philadelphia, PA, 19140"
1,1075,Tesla Realty Group  (267) 971-2540,2,"3259 N 15th St APT 1, Philadelphia, PA, 19140"
1,1025,Go Section8  (267) 773-7536,3,"4530 N Colorado St, Philadelphia, PA, 19140"
1,1000,,3,"3726 N Carlisle St # 2, Philadelphia, PA, 19140"
1,1000,(215) 510-0034,3,"4355 N 9th St, Philadelphia, PA, 19140"
1,995,Go Section8  (215) 792-6620,1,"3747 N 15th St # 3, Philadelphia, PA, 19140"
1,975,Go Section8  (610) 337-2244,2,"1640 W Juniata St, Philadelphia, PA, 19140"
1,950,TCS MGT LLC  (215) 383-1439,2,"4521 N 7th St # 1, Philadelphia, PA, 19140"
1,900,Giller Realty LLC  (844) 800-1330,2,"4508 N Palethorp St, Philadelphia, PA, 19140"
1,900,Go Section8  (215) 593-4259,3,"3922 N 13th St, Philadelphia, PA, 19140"
1,915,KS investments  (267) 403-4175,1,"1711 W Tioga St APT 2F, Philadelphia, PA, 19140"
1,925,TJ Properties Inc.  (215) 695-5104,5,"3526 N 16th St, Philadelphia, PA, 19140"
1,900,(215) 332-1700,3,"3547 N 7th St, Philadelphia, PA, 19140"
1,900,Coldwell Banker Preferred Center city   (267) 648-7666,2,"3752 N 15th St # 1, Philadelphia, PA, 19140"
1,900,Go Section8  (610) 764-5315,1,"429 W Courtland St # B, Philadelphia, PA, 19140"
1,875,Giller Realty LLC  (844) 800-1330,2,"176 W Thelma St, Philadelphia, PA, 19140"
1,875,(215) 359-9633,2,"3542 N Sydenham St, Philadelphia, PA, 19140"
1,850,Keller Williams Realty  (215) 635-5100,3,"3401 N Front St SIDE 2, Philadelphia, PA, 19140"
1,800,,2,"3348 N Lawrence St, Philadelphia, PA, 19140"
1,850,Remax Access  (267) 539-2337,2,"240 42 W Glenwood Avenue # FL 2ND, Philadelphia, PA, 19140"
1,800,Keller Williams  (215) 464-8800,2,"436 Caskey St, Philadelphia, PA, 19140"
1,800,Giller Realty LLC  (844) 800-1330,2,"4623 N Broad St APT 5, Philadelphia, PA, 19140"
1,750,(856) 816-0388,1,"4510 N Lawrence St, Philadelphia, PA, 19140"
1,750,Earl Properties LLC  (267) 454-6934,1,"550 W Wyoming Ave # 2, Philadelphia, PA, 19140"
1,750,(215) 576-0724,1,"3339 N 16th St, Philadelphia, PA, 19140"
1,725,(267) 548-3317,1,"3440 Old York Rd APT 1, Philadelphia, PA, 19140"
1,750,(215) 332-1700,3,"714 W Tioga St, Philadelphia, PA, 19140"
1,700,(267) 254-1298,1,"3329 N 19th St # 2, Philadelphia, PA, 19140"
1,700,(215) 576-0724,0,"3311 N Park Ave, Philadelphia, PA, 19140"
1,675,Fred R. Levine Real Estate   (215) 465-3733,1,"4225 Germantown Ave FL 3RD, Philadelphia, PA, 19140"
1,675,,1,"N 7th St, Philadelphia, PA, 19140"
1,650,(917) 215-4935,0,"Rising Sun Ave, Philadelphia, PA, 19140"
1,1250,JBMP Group  (267) 797-2175,2,"1401 N 17th St # 2A, Philadelphia, PA, 19121"
1,1250,TCS Management LLC  (215) 383-1439,3,"1625 N Dover St, Philadelphia, PA, 19121"
1,1249,AT PROPS  (215) 439-2516,2,"1634 N Gratz St # A, Philadelphia, PA, 19121"
1,1200,,3,"2205 W Thompson St # 2, Philadelphia, PA, 19121"
1,1225,SPACE & COMPANY  (267) 886-0719,3,"1344 N 27th St, Philadelphia, PA, 19121"
1,1200,Walnut Realty Group  (215) 278-2873,1,"1254 N Carlisle St # 20, Philadelphia, PA, 19121"
1,1200,Palago Properties LLC  (267) 500-1599,3,"2508 Sharswood St, Philadelphia, PA, 19121"
1,1200,Extreme Solutions  (267) 767-3490,4,"1709 Page St, Philadelphia, PA, 19121"
1,1200,Penn Liberty Rentals  (267) 231-5148,2,"1542 N 15th St # ONLY, Philadelphia, PA, 19121"
1,1200,"Higgins & Welch Real Estate, Inc  (610) 331-7655",3,"1725 N Lambert St, Philadelphia, PA, 19121"
1,1200,Cifaldi Property Investments  (215) 331-1500,3,"1623 French St, Philadelphia, PA, 19121"
1,1200,Urban Realty  (215) 300-5409,2,"1421 N 30th St, Philadelphia, PA, 19121"
1,1200,JBMP Group  (267) 797-2175,2,"1521 N 17th St # 2, Philadelphia, PA, 19121"
1,1200,www.turbotenant.com  (215) 779-8196,2,"1834 N Willington St # 3, Philadelphia, PA, 19121"
1,1150,JG Real Estate  (215) 467-4100,2,"1233 N 16th St # A, Philadelphia, PA, 19121"
1,1150,Perfect Place Real Estate  (267) 984-1121,2,"2122 N 18th St, Philadelphia, PA, 19121"
1,1195,Skyline Property Management  (215) 800-1762,2,"1539 Ingersoll St, Philadelphia, PA, 19121"
1,1200,(215) 779-8196,2,"1867 N Willington St # 3, Philadelphia, PA, 19121"
1,1145,Real Estate Management Advisors LLC  (215) 914-0700,3,"3006 Fontain St, Philadelphia, PA, 19121"
1,1200,(215) 331-1500,3,"1614 French St, Philadelphia, PA, 19121"
1,1145,Go Section8  (267) 773-7536,3,"1826 W Susquehanna Ave, Philadelphia, PA, 19121"
1,1100,Realty Mark Cityscape   (267) 265-4843,2,"1609 W Oxford St # 1FL, Philadelphia, PA, 19121"
1,1100,(215) 779-8196,2,"1924 N 18th St, Philadelphia, PA, 19121"
1,1100,Bay Property Management Group Philadelphia  (267) 244-7215,2,"2035 N 15th St, Philadelphia, PA, 19121"
1,1100,BMG Philadelphia  (267) 244-7215,2,"2035 N 15th St # 1, Philadelphia, PA, 19121"
1,1100,Coldwell Banker Hearthside Realtors  (215) 519-9420,2,"1811 W Montgomery Ave, Philadelphia, PA, 19121"
1,1100,Powelton Properties  (215) 386-2578,1,"1719 W Montgomery Ave APT 2R, Philadelphia, PA, 19121"
1,1100,The Condo Shop  (610) 504-0404,2,"1301 N 15th St # 1, Philadelphia, PA, 19121"
1,1099,"Ikos Holdings, Inc.  (267) 279-9777",2,"2511 W Seybert St, Philadelphia, PA, 19121"
1,1125,Homeline Real Estate Inc  (267) 476-0776,0,"1620-24 Cecil B Moore Ave # 001, Philadelphia, PA, 19121"
1,1050,Prosperity Real Estate & Investment Services  (215) 439-4810,2,"1630 W Susquehanna Ave, Philadelphia, PA, 19121"
1,1050,JBMP Group  (267) 797-2175,2,"1608 W Susquehanna Ave STE 1, Philadelphia, PA, 19121"
1,1050,(215) 290-2628,3,"1802 W Montgomery Ave, Philadelphia, PA, 19121"
1,1045,(484) 636-8639,2,"2515 W Seybert St, Philadelphia, PA, 19121"
1,1025,Allegiance Real Estate LLC  (215) 235-5015,3,"1740 N Newkirk St, Philadelphia, PA, 19121"
1,1025,Allegiance Real Estate LLC  (215) 235-5015,2,"1914 W Wilt St, Philadelphia, PA, 19121"
1,1200,(215) 901-0626,3,"1802 W Montgomery Ave # 2, Philadelphia, PA, 19121"
1,1000,VCVA MANAGEMENT  (215) 236-5473,2,"1708 N 28th St FL 1ST, Philadelphia, PA, 19121"
1,1000,Realty Mark Cityscape   (267) 265-4843,2,"1607 W Oxford St APT 2, Philadelphia, PA, 19121"
1,1000,Abdel Ghalayini  (215) 820-0673,2,"2027 N Cleveland St, Philadelphia, PA, 19121"
1,1100,Settle Down Philadelphia  (215) 253-3439,2,"1728 W Diamond St # 1, Philadelphia, PA, 19121"
1,1000,(215) 779-8196,2,"1845 N Bouvier St APT 2, Philadelphia, PA, 19121"
1,1045,(484) 636-8639,2,"2513 W Seybert St, Philadelphia, PA, 19121"
1,1000,Go Section8  (609) 221-4400,3,"1918 N Myrtlewood St, Philadelphia, PA, 19121"
1,700,"Slate Property Management Group, LLC  (484) 588-9699",1,"1435 N Orkney St # 4, Philadelphia, PA, 19122"
1,1075,(267) 474-7248,2,"1348 N 29th St APT 1F, Philadelphia, PA, 19121"
1,475,(267) 626-0929,0,"Frankford Ave, Philadelphia, PA, 19134"
1,450,City Wide Realty Inc.  (267) 847-7120,4,"1520 W Dauphin St # 1, Philadelphia, PA, 19132"
1,999,Allegiance Real Estate LLC  (215) 235-5015,3,"1938 N Myrtlewood St, Philadelphia, PA, 19121"
1,995,"New Age Realty Group, Inc.  (215) 387-1002",1,"1521-23 Cecil B Moore Ave # 3R, Philadelphia, PA, 19121"
1,975,Keller Williams Philly  (610) 331-7213,3,"1331 N Dover St, Philadelphia, PA, 19121"
1,600,"Central Realty Group, LLC  (215) 516-6038",1,"3722 Pulaski Ave FL 1, Philadelphia, PA, 19140"
1,1000,Parrella Realty and Property Management  (215) 510-0857,2,"2005 N 16th St APT 3B, Philadelphia, PA, 19121"
1,975,(484) 636-8639,2,"1811 W Montgomery Ave # B, Philadelphia, PA, 19121"
1,950,Urban Realty  (215) 300-5409,3,"1329 N Hollywood St, Philadelphia, PA, 19121"
1,950,Entourage Elite Real Estate  (610) 209-3103,2,"3227 Turner St # C, Philadelphia, PA, 19121"
1,950,"Premier Rentals Philadelphia, LLC  (267) 324-3926",2,"1827 N Bailey St, Philadelphia, PA, 19121"
1,950,Keller Williams Philly  (215) 709-4141,2,"1709 N Gratz St # 1, Phila, PA, 19121"
1,925,BHHS Fox & Roach-CC 1818 Ritte  (207) 317-0136,2,"1611 N 33rd St # F1, Philadelphia, PA, 19121"
1,949,AWE Enterprises  (610) 809-1022,2,"Monument St, Philadelphia, PA, 19121"
1,925,Philadelphia Apartment Rentals Inc.  (215) 382-0112,3,"2431 Sharswood St, Philadelphia, PA, 19121"
1,900,(215) 332-1700,2,"2447 Ridge Ave, Philadelphia, PA, 19121"
1,900,(215) 290-2628,2,"1343 N Hollywood St, PHILADELPHIA, PA, 19121"
1,900,(215) 290-2628,2,"3225 Turner St APT 2, Philadelphia, PA, 19121"
1,900,Fred R. Levine Real Estate   (215) 465-3733,1,"2908 Ridge Ave, Philadelphia, PA, 19121"
1,875,(484) 684-9147,1,"1508 N 17th St # 2FR, Philadelphia, PA, 19121"
1,850,AWE Enterprises  (610) 809-1022,1,"1716 Monument St # 1, Philadelphia, PA, 19121"
1,850,(215) 519-1639,1,"1611 W Susquehanna Ave # 1, Philadelphia, PA, 19121"
1,900,JBMP Group  (267) 797-2175,1,"1746 N 16th St APT 1F, Philadelphia, PA, 19121"
1,825,(267) 596-7608,1,"1913 Cecil B Moore Ave, Philadelphia, PA, 19121"
1,800,Elite Level Realty  (215) 904-5400,3,"3046 Clifford St, Philadelphia, PA, 19121"
1,800,(718) 213-9984,1,"1613 N 16th St, PHILADELPHIA, PA, 19121"
1,795,Onyx Management Group  (215) 354-0404,2,"2822 Cecil B Moore Ave, Philadelphia, PA, 19121"
1,775,(267) 544-7368,0,"1904 Cecil B Moore Ave # MULTIPLE, Philadelphia, PA, 19121"
1,750,Triamond  (267) 243-1892,2,"Cecil B Moore Ave, Philadelphia, PA, 19121"
1,750,Downs Property Management  (215) 701-9535,1,"1737 N 33rd St # 3, Philadelphia, PA, 19121"
1,750,Triamond  (267) 243-1892,2,"2220 Cecil B Moore Ave FL 2ND, Philadelphia, PA, 19121"
1,750,(267) 596-7608,1,"1916 Cecil B Moore Ave # 145, Philadelphia, PA, 19121"
1,725,(215) 896-3863,1,"2130 N 16th St, Philadelphia, PA, 19121"
1,725,(215) 779-8196,1,"1867 N Willington St # 1F, Philadelphia, PA, 19121"
1,700,(215) 820-2774,0,"2058 Ridge Avenue # Second Floor, Philadelphia, PA, 19121"
1,700,(267) 544-7368,0,"1904 Cecil B Moore Ave # STUDIO1, Philadelphia, PA, 19121"
1,650,"Ikos Holdings, Inc.  (267) 279-9777",0,"1814 W Diamond St # 1F, Philadelphia, PA, 19121"
1,575,Enter a company name  (267) 205-5922,1,"1903 Cecil B Moore Ave, Philadelphia, PA, 19121"
1,15550,,5,"2619 N 4th St, Philadelphia, PA, 19133"
1,500,"Slate Property Management Group, LLC  (484) 588-9699",1,"1912 W Berks Street Unit 2 RM 1, Philadelphia, PA, 19121"
1,550,(484) 243-0862,1,"1835 N 19th St, Philadelphia, PA, 19121"
1,2750,Philly Properties Group  (267) 243-1352,5,"2200 N Camac St # 2, Philadelphia, PA, 19133"
1,2800,JBMP Group  (267) 797-2175,6,"2235 N Camac St # 2, Philadelphia, PA, 19133"
1,2500,JBMP Group  (267) 797-2175,6,"2233 N Camac St # 1, Philadelphia, PA, 19133"
1,700,GW Property Management Inc.  (215) 424-8969,1,"1735 W Oxford St FL 2ND, Philadelphia, PA, 19121"
1,2400,BMG Philadelphia  (267) 244-7215,6,"2241 N Camac St # B, Philadelphia, PA, 19133"
1,1900,Philly Properties Group  (267) 243-1352,4,"2318 N 12th St, Philadelphia, PA, 19133"
1,850,(267) 344-9572,1,"2100 N Uber St # 2B, Philadelphia, PA, 19121"
1,2000,Philly Properties Group  (267) 243-1352,5,"1208 W Dauphin St, Philadelphia, PA, 19133"
1,2200,KW Philly  (215) 607-6007,4,"2228 N Howard St, Philadelphia, PA, 19133"
1,1900,(267) 243-1352,4,"2338 N 12th St # ROW, Philadelphia, PA, 19133"
1,1900,(267) 243-1352,4,"2330 N 12th St, Philadelphia, PA, 19133"
1,1900,JBMP Group  (267) 797-2175,4,"1127 W Nevada St, Philadelphia, PA, 19133"
1,1900,(267) 243-1352,4,"2328 N 12th St, Philadelphia, PA, 19133"
1,1850,(267) 243-1352,5,"2219 N 10th St # ROW, Philadelphia, PA, 19133"
1,1900,JBMP Group  (267) 797-2175,4,"1133 W Nevada St, Philadelphia, PA, 19133"
1,1695,The Real Estate LLC  (215) 783-2706,4,"2226 N Franklin St, Philadelphia, PA, 19133"
1,1500,(609) 233-3333,3,"2231 N Camac St # 3, Philadelphia, PA, 19133"
1,1600,Go Section8  (609) 876-1107,4,"3027 N 8th St, Philadelphia, PA, 19133"
1,1350,Go Section8  (267) 428-0811,3,"1217 W Cumberland St, Philadelphia, PA, 19133"
1,1600,(215) 681-0554,5,"502 W Cumberland St, Philadelphia, PA, 19133"
1,1300,(215) 852-6733,3,"1111 W Colona St, Philadelphia, PA, 19133"
1,1300,Go Section8  (267) 428-0811,3,"1015 W Dauphin St, Philadelphia, PA, 19133"
1,1200,(215) 290-2628,3,"1249 W Allegheny Ave # 2, Philadelphia, PA, 19133"
1,1200,(267) 784-7038,3,"1235 W Allegheny Ave, Philadelphia, PA, 19133"
1,1200,DF Management Philadelphia LLC.  (215) 756-6651,,"2206 N Front St, Philadelphia, PA, 19133"
1,1125,(215) 519-1639,1,"2210 N Howard St # D, Philadelphia, PA, 19133"
1,1125,(215) 519-1639,2,"2206 N Howard St # 2, Philadelphia, PA, 19133"
1,1150,Heritage Homes Realty  (610) 818-5904,3,"926 W Arizona St, Philadelphia, PA, 19133"
1,1125,(267) 544-7368,2,"2200 N Howard St # C, Philadelphia, PA, 19133"
1,1100,Go Section8  (267) 334-3621,2,"1038 W Monmouth St, Philadelphia, PA, 19133"
1,1050,(215) 852-6733,3,"2429 N 10th St # B, Philadelphia, PA, 19133"
1,1095,JG Real Estate  (215) 467-4100,1,"2545 N Front St APT 1, Philadelphia, PA, 19133"
1,1000,(215) 416-7457,2,"2230 N 12th St # 1, Philadelphia, PA, 19133"
1,825,www.turbotenant.com  (215) 779-8196,1,"2224 N 12th St, Philadelphia, PA, 19133"
1,800,Realty Mark Cityscape  (267) 318-8134,1,"2362 Germantown Ave APT 3, Philadelphia, PA, 19133"
1,850,Equity Pennsylvania real estate  (215) 715-8447,3,"1126 W Dauphin St FL 2ND, Philadelphia, PA, 19133"
1,800,Go Section8  (267) 551-1526,1,"2548 N 12th St # R, Philadelphia, PA, 19133"
1,1090,Go Section8  (215) 539-7866,2,"2914 N Leithgow St, PHILADELPHIA, PA, 19133"
1,750,(215) 901-0626,1,"1215 W Silver St # 1, Philadelphia, PA, 19133"
1,750,Genesis Property Management Services  (215) 668-9135,2,"2526 N 5th St # ONLY, Philadelphia, PA, 19133"
1,765,(267) 312-4018,3,"708 W York St, Philadelphia, PA, 19133"
1,750,Giraldo Real Estate Group  (215) 745-0101,3,"2366 N 4th St, Philadelphia, PA, 19133"
1,750,Giraldo Real Estate Group  (215) 745-0101,3,"2366 70 N 4th St, Philadelphia, PA, 19133"
1,700,(215) 205-6590,2,"423 W York St # 3, Philadelphia, PA, 19133"
1,700,Agent at Keller Williams   (267) 246-1580,2,"2857 N 6th St FL 2ND, Philadelphia, PA, 19133"
1,750,(215) 290-2628,1,"1215 W Silver St, PHILADELPHIA, PA, 19133"
1,550,Giraldo Real Estate Group  (215) 745-0101,1,"635 W York St APT 2, Philadelphia, PA, 19133"
1,585,Twinstone Capital LLC  (267) 548-3317,1,"1219 W Allegheny Ave, Philadelphia, PA, 19133"
1,475,Giraldo Real Estate Group  (215) 745-0101,1,"635 W York St # 2ND, Philadelphia, PA, 19133"
1,1280,MK Management Group  (215) 765-1429,2,"1519-21 N 16th Streert # 1, Philadelphia, PA, 19121"
1,1700,Keller Williams Philly  (215) 709-4141,0,"742 W Master St # 1, Philadelphia, PA, 19122"
1,1250,Go Section8  (267) 249-6779,3,"2933 W Diamond St, Philadelphia, PA, 19121"
1,1300,JBMP Group  (267) 797-2175,2,"1524 N 17th St # 3, Philadelphia, PA, 19121"
1,1300,"N Property Group, Inc  (215) 825-2509",2,"1521 N 17th St # 3, Philadelphia, PA, 19121"
1,1250,(267) 544-7368,2,"1530 N 17th St # 1FF, Philadelphia, PA, 19121"
1,1300,Skyline Rentals  (267) 292-3825,3,"1947 N 30th St, Philadelphia, PA, 19121"
1,1325,,3,"N Uber St, Philadelphia, PA, 19121"
1,1195,Real Estate Management Advisors LLC  (215) 914-0700,3,"2630 S Berbro St, Philadelphia, PA, 19153"
1,1300,www.turbotenant.com  (202) 867-6110,3,"7325 Dicks Ave, Philadelphia, PA, 19153"
1,200,DJCRE  (215) 271-7070,0,"7383 Theodore St Garage # 4287474, Philadelphia, PA, 19153"
1,1100,(267) 368-4327,2,"2612 Island Ave FL 2ND, Philadelphia, PA, 19153"
1,1100,Vertex Real Estate Management LLC  (215) 232-8883,3,"7357 Theodore St, Philadelphia, PA, 19153"
1,1450,JBMP Group  (267) 797-2175,2,"1511 W Master St APT 2, Philadelphia, PA, 19121"
1,1300,The Philly Apartment Company  (215) 495-0070,3,"1451 N Newkirk St, Philadelphia, PA, 19121"
1,1500,Keller Williams Realty   (843) 422-0553,2,"1021-27 Ridge Ave # 302, Philadelphia, PA, 19123"
1,1600,Keller Williams Philadelphia Center City  (267) 254-9659,2,"230 W Wildey St # 1, Philadelphia, PA, 19123"
1,1595,The Philly Apartment Company  (215) 495-0070,2,"921 N Randolph St, Philadelphia, PA, 19123"
1,1600,The Philly Apartment Company  (215) 495-0070,1,"237 Fairmount Ave APT 1R, Philadelphia, PA, 19123"
1,1600,(267) 285-7192,4,"1009 N Marshall St, Philadelphia, PA, 19123"
1,1500,CenterCityTeam at Berkshire Hathaway Fox & Roach  (610) 636-4364,2,"126 W Girard Ave # 2, Philadelphia, PA, 19123"
1,890,"Community Property Management, INC  (267) 974-3498",1,"1109 Green St, Philadelphia, PA, 19123"
1,1600,1995  (267) 884-5045,2,"989 N Marshall St APT 3F, Philadelphia, PA, 19123"
1,1500,(267) 318-8877,2,"924 Green St FL 2ND, Philadelphia, PA, 19123"
1,1495,(201) 572-0274,1,"429 Green St, Philadelphia, PA, 19123"
1,1500,(718) 666-2872,2,"1215 Green St # 2, Philadelphia, PA, 19123"
1,1500,The Somers Team at RE/MAX Access  (267) 987-4443,1,"130 W Laurel St # 1, Philadelphia, PA, 19123"
1,1495,Keller Williams Real Estate  (215) 520-6839,1,"974 76 N 5th St # 4, Philadelphia, PA, 19123"
1,1495,Keller Williams Real Estate  (215) 520-6839,1,"974 N 5th St # 4, Philadelphia, PA, 19123"
1,4550,(215) 917-7763,4,"1123 Lemon St, Philadelphia, PA, 19123"
1,1495,CIE PROPERTIES  (267) 886-6806,3,"427 W Girard Ave # 3, Philadelphia, PA, 19123"
1,4100,,2,"(undisclosed Address), Philadelphia, PA, 19123"
1,6895,Envision Realty Group  (484) 678-0012,4,"929 N Hancock St, Philadelphia, PA, 19123"
1,3550,,2,"818 N 4th St UNIT 3B, Phila, PA, 19123"
1,4550,(215) 917-7763,4,"1025 Lemon St, Philadelphia, PA, 19123"
1,3500,Luxury Condo Realty Services Ltd  (215) 783-8731,2,"901 N Penn St UNIT P1102, Philadelphia, PA, 19123"
1,3200,BMG Philadelphia  (267) 244-7215,3,"991 N 5th St, Philadelphia, PA, 19123"
1,4000,Keller Williams Philly  (215) 709-4141,3,"112 Olive St, Philadelphia, PA, 19123"
1,3000,(989) 501-1314,4,"1016 Mount Vernon St, Philadelphia, PA, 19123"
1,3000,Keller Williams Philly  (215) 709-4141,3,"541 N 12th St, Philadelphia, PA, 19123"
1,3150,(215) 917-7763,2,"733 Melon Ter APT A, Philadelphia, PA, 19123"
1,3000,Keller Williams Philly  (215) 709-4141,4,"1012 Mount Vernon St, Philadelphia, PA, 19123"
1,2900,Premier Access Property Management  (267) 273-1702,3,"1123 N Hope St, Philadelphia, PA, 19123"
1,2650,JG Real Estate  (215) 467-4100,3,"1017 N 3rd St, Philadelphia, PA, 19123"
1,2900,Premier Access Property Management  (267) 273-1702,3,"1103 N Hope St, Philadelphia, PA, 19123"
1,2650,JG Real Estate  (215) 467-4100,3,"868 N Lawrence St, Philadelphia, PA, 19123"
1,2900,N. Liberty Group LP  (267) 281-8977,3,"1015 N 3rd St # 7101392, Philadelphia, PA, 19123"
1,2795,Compass  (215) 327-5521,3,"911 N Lawrence St, Philadelphia, PA, 19123"
1,1500,(917) 639-8652,2,"1108 Green St # 2, Philadelphia, PA, 19123"
1,2600,VUE Real Estate Group  (215) 900-3607,2,"710 N 2nd St # 3, Philadelphia, PA, 19123"
1,2650,Allegiance Real Estate LLC  (215) 235-5015,3,"1009 Germantown Ave # A, Philadelphia, PA, 19123"
1,2600,Mega Realty LLC  (267) 738-2688,3,"629 N 10th St, Philadelphia, PA, 19123"
1,2600,Onion Flats  (267) 737-9941,3,"146 W Laurel St APT 102, Philadelphia, PA, 19123"
1,2500,(917) 639-8652,3,"924 Mount Vernon St, Philadelphia, PA, 19123"
1,2595,JG Real Estate  (215) 499-4846,2,"210 Brown St # 9C, Philadelphia, PA, 19123"
1,2500,,2,"N 2nd St, Philadelphia, PA, 19123"
1,2500,(215) 776-5228,3,"627 N 10th St, Philadelphia, PA, 19123"
1,2475,Premier Access Property Management  (267) 273-1702,3,"625 N 6th St, Philadelphia, PA, 19123"
1,2450,Onyx Management Group  (215) 354-0404,3,"1021 N Leithgow St, Philadelphia, PA, 19123"
